t,F,S
0.92,3573.6129457626266,0
0.921,3654.9305985285764,0
0.922,3632.6484848110754,0
0.923,3605.4077542922014,0
0.924,3531.654325528233,0
0.925,3601.529425890686,0
0.926,3633.963743216155,0
0.927,3689.176176178918,0
0.928,3637.9682154681873,0
0.929,3671.5892148809658,0
0.93,3648.5307131369286,0
0.931,3712.31594632361,0
0.932,3758.643849313912,0
0.933,3813.677347786087,0
0.934,3790.532805777487,0
0.935,3735.78983818337,0
0.936,3804.6724054911324,0
0.937,3794.689660944065,0
0.9380000000000001,3865.0540862074877,0
0.9390000000000001,3755.3387258730804,0
0.9400000000000001,3795.446766489051,0
0.9410000000000001,3874.7370175903106,0
0.9420000000000001,3900.208271379476,0
0.9430000000000001,3908.0081995106852,0
0.9440000000000001,3912.382926524711,0
0.9450000000000001,3946.0899734197214,0
0.9460000000000001,3966.469739131087,0
0.9470000000000001,3954.075755243534,0
0.9480000000000001,4027.9599489850343,0
0.9490000000000001,3985.3342734044286,0
0.9500000000000001,3927.6109409287396,0
0.9510000000000001,3932.5628833948153,0
0.9520000000000001,3850.1175251449495,0
0.9530000000000001,3922.181011080927,0
0.9540000000000001,3948.7005855614025,0
0.9550000000000001,3865.438260411077,0
0.9560000000000001,3894.5402955825134,0
0.9570000000000001,3965.988694335751,0
0.9580000000000001,3967.554694202535,0
0.9590000000000001,3899.889873224654,0
0.96,3920.864585240381,0
0.961,3876.2811371393273,0
0.962,3870.1148602219782,0
0.963,3745.8463944844502,0
0.964,3876.7204512129388,0
0.965,3758.6686144457653,0
0.966,3878.669907345315,0
0.967,3755.303138427937,0
0.968,3714.445783854879,0
0.969,3691.140478195212,0
0.97,3752.791904322811,0
0.971,3714.460862607773,0
0.972,3631.0418831729376,0
0.973,3682.147372678828,0
0.974,3662.7392171111724,0
0.975,3583.836535224575,0
0.976,3584.0365408525995,0
0.977,3541.442337892173,0
0.978,3564.454480221684,0
0.979,3601.895709037045,0
0.98,3542.420353390217,0
0.981,3549.7265635049553,0
0.982,3418.7016266046912,0
0.983,3530.464717126818,0
0.984,3597.3923241527805,0
0.985,3684.160645861754,0
0.986,3484.487414699447,0
0.987,3523.764962629435,0
0.988,3621.9978301830834,0
0.989,3538.7122163889157,0
0.99,3537.9095479048747,0
0.991,3685.783088309623,0
0.992,3676.8874383866937,0
0.993,3625.670520060892,0
0.994,3658.4873846279497,0
0.995,3642.843469387936,0
0.996,3689.984541691739,0
0.997,3682.4775249189406,0
0.998,3708.4679461021024,0
0.999,3707.4879587081314,0
1.0,3755.500918504965,1
1.0010000000000001,3715.5984584349017,1
1.002,3853.126539439383,1
1.0030000000000001,3817.787692320572,1
1.004,3806.105382148264,1
1.0050000000000001,3911.022352317782,1
1.006,3764.871553937147,1
1.0070000000000001,3823.7123149200006,1
1.008,3936.6445945466994,1
1.0090000000000001,3967.058366508544,1
1.01,3798.9435319775744,1
1.0110000000000001,3888.9248411300073,1
1.012,3924.914272033661,1
1.0130000000000001,3965.851611270157,1
1.014,3968.2755607970175,1
1.0150000000000001,3920.0075107990747,1
1.016,3895.465401551467,1
1.0170000000000001,3942.199143907578,1
1.018,3994.051457582645,1
1.0190000000000001,4009.7689578615746,1
1.02,4024.021635106611,1
1.0210000000000001,3908.3366640348136,1
1.022,3950.9412101100006,1
1.0230000000000001,3970.888253206745,1
1.024,3922.616647807283,1
1.025,3819.949113826814,1
1.026,3784.9662420095333,1
1.027,3875.9413487961738,1
1.028,3817.2305727157636,1
1.029,3850.194141283015,1
1.03,3743.0774463960292,1
1.031,3758.128800030881,1
1.032,3754.369459571474,1
1.033,3690.607440200229,1
1.034,3789.736973962612,1
1.035,3755.6741274504043,1
1.036,3710.455254935221,1
1.037,3688.4625481913813,1
1.038,3639.2922487031256,1
1.039,3667.1451125716467,1
1.04,3696.8250333232054,1
1.041,3659.109588846329,1
1.042,3639.870101794159,1
1.043,3582.1440237434126,1
1.044,3577.411465973606,1
1.045,3515.734425029748,1
1.046,3586.428095255301,1
1.047,3594.901617953781,1
1.048,3479.9842428705892,1
1.049,3490.4440479686573,1
1.05,3636.338726605743,1
1.051,3588.5853029980294,1
1.052,3611.896285391435,1
1.053,3549.5558827822238,1
1.054,3613.8938607962177,1
1.055,3456.954963312577,1
1.056,3583.6192814454944,1
1.057,3692.9187425405557,1
1.058,3603.2658926173053,1
1.059,3582.38178334561,1
1.06,3649.2800004518504,1
1.061,3698.232078987737,1
1.062,3698.9762751667186,1
1.063,3604.7073113065803,1
1.064,3684.928414668774,1
1.065,3749.3235731236355,1
1.066,3687.65256782863,1
1.067,3687.200170036934,1
1.068,3865.9018766116187,1
1.069,3831.2967289561752,1
1.07,3884.5509793410192,1
1.071,3799.3546953376044,1
1.072,3932.112775544778,1
1.073,3818.343828632456,1
1.074,3858.6538403134214,1
1.075,3862.371051232912,1
1.076,3839.988706416491,1
1.077,3935.075346818303,1
1.078,3870.1656840849937,1
1.079,3904.3803395137634,1
1.08,3987.080651028881,1
1.081,3982.998768579111,1
1.082,3947.1049393307067,1
1.083,3895.9344420318093,1
1.084,3978.5817494030744,1
1.085,3958.3626191879075,1
1.086,3877.8624876911513,1
1.087,3968.595703597141,1
1.088,3931.827398747706,1
1.089,3906.2984599395513,1
1.09,3881.5704626388624,1
1.091,3888.279969281456,1
1.092,3938.424030907655,1
1.093,3871.5181742147665,1
1.094,3917.646339417861,1
1.095,3822.643530666293,1
1.096,3782.3341195014673,1
1.097,3725.371829574054,1
1.098,3695.6715435746005,1
1.099,3824.20360107166,1
1.1,3757.290911546954,1
1.101,3656.7760029032306,1
1.102,3687.056906531719,1
1.103,3664.2906826433064,1
1.104,3700.0495487734433,1
1.105,3624.9211985336883,1
1.106,3631.2905955881183,1
1.107,3597.2284784536537,1
1.108,3559.914200225065,1
1.109,3582.258852005312,1
1.11,3593.493599432971,1
1.111,3586.648241904041,1
1.112,3613.4138304669345,1
1.113,3601.178000630278,1
1.114,3500.7938340980672,1
1.115,3536.5470656033826,1
1.116,3465.785212304962,1
1.117,3544.938432777075,1
1.118,3541.79709369896,1
1.119,3616.090414053598,1
1.12,3574.575039870364,1
1.121,3549.0304701725736,1
1.122,3490.6565197843192,1
1.123,3640.2621137960596,1
1.124,3551.077001385012,1
1.125,3636.6844808190467,1
1.1260000000000001,3691.0995737794124,1
1.127,3596.612742011837,1
1.1280000000000001,3689.649534111253,1
1.129,3679.3587474480087,1
1.1300000000000001,3656.2920786620793,1
1.131,3784.2120347091295,1
1.1320000000000001,3648.783370685287,1
1.133,3716.2949936531095,1
1.1340000000000001,3689.4981599677626,1
1.135,3785.471326161779,1
1.1360000000000001,3832.220283184327,1
1.137,3867.9541362695163,1
1.1380000000000001,3774.756882336121,1
1.139,3855.1806284824906,1
1.1400000000000001,3861.7237686624812,1
1.141,3997.5908895576645,1
1.1420000000000001,3897.3740865805494,1
1.143,4004.012253739637,1
1.1440000000000001,3994.286013220971,1
1.145,3975.5252177703646,1
1.1460000000000001,3971.7912827663863,1
1.147,3965.2462090006234,1
1.1480000000000001,3964.19343138556,1
1.149,3901.1560328395863,1
1.1500000000000001,3961.8349123906537,1
1.151,3956.092305205873,1
1.1520000000000001,3963.8954122996597,1
1.153,3932.9676482169198,1
1.154,3925.522860220432,1
1.155,3947.2929078296684,1
1.156,3932.559546770633,1
1.157,3994.5055581192382,1
1.158,3853.7112684446515,1
1.159,3829.954700652925,1
1.16,3927.962795153293,1
1.161,3817.541736785061,1
1.162,3798.0807590661343,1
1.163,3750.9542121010804,1
1.164,3664.3073461225026,1
1.165,3791.600861294004,1
1.166,3791.9729568876137,1
1.167,3717.376439235443,1
1.168,3758.0013921595505,1
1.169,3744.197885775757,1
1.17,3624.9713564944336,1
1.171,3703.5378291525703,1
1.172,3626.4074507678,1
1.173,3602.12054978061,1
1.174,3632.4693150378853,1
1.175,3613.8438768560645,1
1.176,3559.6275302181753,1
1.177,3651.486221799368,1
1.178,3546.7068899072333,1
1.179,3659.82157218426,1
1.18,3560.0342356881456,1
1.181,3560.533118961164,1
1.182,3623.0139594400994,1
1.183,3541.6917979561895,1
1.184,3545.292829988947,1
1.185,3580.8882818472216,1
1.186,3513.829541953573,1
1.187,3509.049521190673,1
1.188,3580.12030846918,1
1.189,3552.987210048227,1
1.19,3542.2067637252044,1
1.191,3510.8220656909484,1
1.192,3579.0711355917697,1
1.193,3532.0548318085985,1
1.194,3722.9808161234646,1
1.195,3626.2554361603075,1
1.196,3631.5967557939557,1
1.197,3750.969029161387,1
1.198,3737.0425716972927,1
1.199,3654.4831757376683,1
1.2,3710.592438224479,1
1.201,3788.3557096840887,1
1.202,3742.3605528025864,1
1.203,3826.6163911404637,1
1.204,3733.549903046696,1
1.205,3890.26205329926,1
1.206,3856.7826959559075,1
1.207,3832.9688853035873,1
1.208,3905.8813414075835,1
1.209,3895.257980996247,1
1.21,3897.6236383441633,1
1.211,3865.275632527312,1
1.212,3959.190830609097,1
1.213,4029.4481916789027,1
1.214,4011.3193112711315,1
1.215,3885.228733918896,1
1.216,3939.9069055139034,1
1.217,3942.620571586559,1
1.218,4065.4833082233213,1
1.219,3911.263072734812,1
1.22,3995.027142220987,1
1.221,3890.2262908537678,1
1.222,3937.0990346329922,1
1.223,4036.1514900026777,1
1.224,3860.102183249853,1
1.225,3866.784449053628,1
1.226,3872.145598801163,1
1.227,3833.0062102176544,1
1.228,3847.8740965168236,1
1.229,3837.2592501927593,1
1.23,3758.627618652149,1
1.231,3815.805567601401,1
1.232,3767.580855100415,1
1.233,3799.635922112909,1
1.234,3729.1688678456503,1
1.235,3793.626454219996,1
1.236,3705.8131625358815,1
1.237,3700.943003746153,1
1.238,3712.903214877156,1
1.239,3605.72105030374,1
1.24,3604.9829766806024,1
1.241,3625.2513962621983,1
1.242,3701.572264525237,1
1.243,3599.0561765992993,1
1.244,3608.7301283673905,1
1.245,3487.3746180320536,1
1.246,3570.0603442772904,1
1.247,3533.994734870817,1
1.248,3613.5090179757926,1
1.249,3491.5433935322912,1
1.25,3539.7682765077993,1
1.2510000000000001,3494.67851014879,1
1.252,3509.856019983692,1
1.2530000000000001,3550.181312618525,1
1.254,3577.5299505595744,1
1.2550000000000001,3475.956213781234,1
1.256,3634.4686480271034,1
1.2570000000000001,3604.166474199459,1
1.258,3605.4622868468664,1
1.2590000000000001,3608.0725463983404,1
1.26,3662.7547835080914,1
1.2610000000000001,3632.8205986239414,1
1.262,3636.298470496768,1
1.2630000000000001,3716.6806121249006,1
1.264,3712.366754476093,1
1.2650000000000001,3707.5665860540807,1
1.266,3784.015687896087,1
1.2670000000000001,3743.0143022707634,1
1.268,3787.556544148032,1
1.2690000000000001,3811.002367881126,1
1.27,3911.838755324426,1
1.2710000000000001,3823.061677559803,1
1.272,3869.604754660556,1
1.2730000000000001,3903.405063375905,1
1.274,3936.7504394322214,1
1.2750000000000001,3899.2240797802683,1
1.276,3960.594657707955,1
1.2770000000000001,3955.9892370217003,1
1.278,3871.4690839453683,1
1.2790000000000001,3914.690861778899,1
1.28,3908.9904170355417,1
1.281,3932.4865544279387,1
1.282,3961.04980150686,1
1.283,3924.2331531542477,1
1.284,4013.770808975806,1
1.285,3932.945841799461,1
1.286,3944.0004322943632,1
1.287,3895.921593439833,1
1.288,3847.398848465953,1
1.289,3886.0584015989234,1
1.29,3917.3634609801106,1
1.291,3831.9289133737834,1
1.292,3858.7696552972916,1
1.293,3897.419620471394,1
1.294,3817.5138637854698,1
1.295,3773.0162802939476,1
1.296,3874.7227935009814,1
1.297,3759.902358284706,1
1.298,3840.039581798241,1
1.299,3718.1738839398026,1
1.3,3714.9416193843376,1
1.301,3774.4559229699767,1
1.302,3749.1058384894045,1
1.303,3667.6844598872217,1
1.304,3683.887570676463,1
1.305,3726.7610907843205,1
1.306,3570.538677885469,1
1.307,3641.9134394217003,1
1.308,3521.5892706863833,1
1.309,3635.3628939582873,1
1.31,3579.871639487557,1
1.311,3617.8077597910137,1
1.312,3596.5016781030968,1
1.313,3556.191258984161,1
1.314,3582.838925808311,1
1.315,3574.216504508187,1
1.316,3469.7058162309777,1
1.317,3475.8063948229114,1
1.318,3612.821465153573,1
1.319,3596.454139216909,1
1.32,3484.637638096565,1
1.321,3529.7183538263102,1
1.322,3559.7588258601804,1
1.323,3528.8826170205944,1
1.324,3628.046005291155,1
1.325,3635.324950549747,1
1.326,3752.566207359371,1
1.327,3705.137417405059,1
1.328,3704.3502725325156,1
1.329,3576.9782938751755,1
1.33,3715.9624389985725,1
1.331,3674.5955750167777,1
1.332,3658.4132067038167,1
1.333,3697.3007872342696,1
1.334,3736.911597584262,1
1.335,3802.712307921291,1
1.336,3847.1480010085515,1
1.337,3855.6800663861645,1
1.338,3831.3732410021703,1
1.339,3917.740649203462,1
1.34,3848.370503831298,1
1.341,3834.8283127771238,1
1.342,3908.8808643559273,1
1.343,3994.331961956592,1
1.344,3907.2216266822156,1
1.345,3948.752226486452,1
1.346,4041.450807619406,1
1.347,3934.4984149763914,1
1.348,3973.6776283939175,1
1.349,3955.2009822669856,1
1.35,3926.1051692234096,1
1.351,4015.8683323081577,1
1.352,4002.483328775396,1
1.353,3948.7793232761687,1
1.354,3981.4986483163193,1
1.355,3910.8334156127326,1
1.356,3947.5218990093526,1
1.357,3918.781736159258,1
1.358,3869.6324450585653,1
1.359,3802.6639935270023,1
1.36,3865.710297109171,1
1.361,3837.8580373754517,1
1.362,3859.2077785354986,1
1.363,3831.9272085128173,1
1.364,3841.5448751403037,1
1.365,3753.6782719198445,1
1.366,3693.371437798022,1
1.367,3715.318193822737,1
1.368,3753.9479425478676,1
1.369,3746.7600413019068,1
1.37,3708.843274152884,1
1.371,3595.7366698787446,1
1.372,3702.7985353601503,1
1.373,3620.9504306900076,1
1.374,3590.476450339304,1
1.375,3659.363173345111,1
1.3760000000000001,3486.014992016336,1
1.377,3556.5907350266125,1
1.3780000000000001,3559.969069361978,1
1.379,3538.8669891280288,1
1.3800000000000001,3476.646529484046,1
1.381,3582.5131011273397,1
1.3820000000000001,3518.653113795541,1
1.383,3612.269777668395,1
1.3840000000000001,3487.715100728285,1
1.385,3556.7812855098095,1
1.3860000000000001,3584.8492964734205,1
1.387,3577.3230604061864,1
1.3880000000000001,3686.1689909403394,1
1.389,3593.313632349118,1
1.3900000000000001,3635.023306493623,1
1.391,3620.1376303837333,1
1.3920000000000001,3656.869624451284,1
1.393,3579.3385031470916,1
1.3940000000000001,3633.1614943262944,1
1.395,3646.834298104516,1
1.3960000000000001,3679.8921174304514,1
1.397,3689.232482132364,1
1.3980000000000001,3780.8529696456003,1
1.399,3682.894811863442,1
1.4000000000000001,3783.758426367779,1
1.401,3738.6225871033207,1
1.4020000000000001,3806.8533703068897,1
1.403,3733.7814885501184,1
1.4040000000000001,3820.980441722745,1
1.405,3812.159060341633,1
1.4060000000000001,3835.160807576548,1
1.407,3883.0664166039705,1
1.408,3787.9928899456095,1
1.409,3898.646502162833,1
1.41,3965.4267785016996,1
1.411,3970.5367197558126,1
1.412,3927.3347446288353,1
1.413,3865.1746134497926,1
1.414,4000.0289574451626,1
1.415,3903.350724488947,1
1.416,3960.322464538385,1
1.417,3908.3497444292407,1
1.418,3942.331224297402,1
1.419,3898.042398364438,1
1.42,4002.970015266984,1
1.421,3927.3162420554468,1
1.422,3916.5824253530805,1
1.423,3969.218202146151,1
1.424,3955.6736464502933,1
1.425,3942.7571825157474,1
1.426,3854.284865105166,1
1.427,3832.1460116755547,1
1.428,3928.4182909250267,1
1.429,3817.4020651569094,1
1.43,3826.538150934499,1
1.431,3833.2505207718564,1
1.432,3773.4729078287965,1
1.433,3765.396301087297,1
1.434,3758.0470348500276,1
1.435,3820.857618143454,1
1.436,3571.529584737128,1
1.437,3700.779718777296,1
1.438,3699.634776209471,1
1.439,3663.8982758781094,1
1.44,3633.7715751186765,1
1.441,3604.409506690362,1
1.442,3578.8940840409145,1
1.443,3596.867404145202,1
1.444,3598.5162339704434,1
1.445,3583.656276192207,1
1.446,3704.0619131434023,1
1.447,3569.703037118972,1
1.448,3543.1678160184065,1
1.449,3612.830152299859,1
1.45,3617.9947804327107,1
1.451,3481.730235976284,1
1.452,3530.242491375277,1
1.453,3551.05627808755,1
1.454,3595.175171669548,1
1.455,3598.783480620909,1
1.456,3500.6893162188644,1
1.457,3572.321419330861,1
1.458,3650.1490093506877,1
1.459,3729.3661681641784,1
1.46,3660.8176550348453,1
1.461,3575.5721673247112,1
1.462,3666.3303516911296,1
1.463,3627.4389557695786,1
1.464,3741.662000451398,1
1.465,3753.3405519466546,1
1.466,3818.7604197805354,1
1.467,3735.216642543729,1
1.468,3797.062163701318,1
1.469,3774.931356504818,1
1.47,3886.9152501933186,1
1.471,3922.400922392597,1
1.472,3891.753136701892,1
1.473,3860.7171521663286,1
1.474,3822.7006636139886,1
1.475,3876.322363904207,1
1.476,3930.7176959633643,1
1.477,3892.0784513961867,1
1.478,3854.8480103306956,1
1.479,3838.403867182958,1
1.48,3931.7294191618544,1
1.481,4040.5479215894557,1
1.482,3958.488088012986,1
1.483,3897.1050327891276,1
1.484,3952.0194450443246,1
1.485,4020.0300477738874,1
1.486,3996.4074545406947,1
1.487,3947.942329788864,1
1.488,4028.8288527403765,1
1.489,3894.118622242169,1
1.49,3971.810147092971,1
1.491,3870.6119210380043,1
1.492,3838.5894043262842,1
1.493,3809.4823945414455,1
1.494,3830.1009682576446,1
1.495,3808.438146900051,1
1.496,3811.218064290362,1
1.497,3761.791167063172,1
1.498,3740.171619200361,1
1.499,3729.7185957199786,1
1.5,3683.39846820883,1
1.5010000000000001,3762.658191879781,1
1.502,3636.793296268081,1
1.5030000000000001,3670.5366376306797,1
1.504,3721.023471044588,1
1.5050000000000001,3684.776580483352,1
1.506,3667.0036567249304,1
1.5070000000000001,3647.945583470302,1
1.508,3666.545681092435,1
1.5090000000000001,3686.790547768384,1
1.51,3654.003843172041,1
1.5110000000000001,3542.7505972711715,1
1.512,3550.7912907194477,1
1.5130000000000001,3620.114250410985,1
1.514,3499.934020696563,1
1.5150000000000001,3468.4813480294374,1
1.516,3503.4911131121066,1
1.5170000000000001,3513.7948425589793,1
1.518,3484.35585828339,1
1.5190000000000001,3566.483310891866,1
1.52,3645.9047992427177,1
1.5210000000000001,3555.3003260434584,1
1.522,3592.0141431390057,1
1.5230000000000001,3638.570565424938,1
1.524,3626.9515722368724,1
1.5250000000000001,3608.557365598426,1
1.526,3597.537015435138,1
1.5270000000000001,3623.7111608969117,1
1.528,3604.908968374525,1
1.5290000000000001,3614.9197089124423,1
1.53,3734.9614455469778,1
1.5310000000000001,3732.250001622684,1
1.532,3621.9117187073953,1
1.5330000000000001,3686.593029960466,1
1.534,3874.5637052486036,1
1.5350000000000001,3810.8820588469603,1
1.536,3741.6860099997716,1
1.537,3738.6437971050677,1
1.538,3733.0545791494937,1
1.539,3804.0230499711492,1
1.54,3959.66502514719,1
1.541,3902.76185909818,1
1.542,3837.939482873954,1
1.543,3888.307577093501,1
1.544,3886.5351064930696,1
1.545,3886.51225521921,1
1.546,3877.1761524746926,1
1.547,3916.3093113111877,1
1.548,3954.7696746778206,1
1.549,3981.8698997169495,1
1.55,3941.6105179561923,1
1.551,3932.4214616010167,1
1.552,3914.9250255471907,1
1.553,3933.4040874918437,1
1.554,3932.3568692035024,1
1.555,4010.2571672315703,1
1.556,3942.434381592878,1
1.557,3905.041631872142,1
1.558,3900.393646637782,1
1.559,3972.2674594643577,1
1.56,3860.8343721140645,1
1.561,3878.117316705525,1
1.562,3938.938731208556,1
1.563,3943.4119031182104,1
1.564,3768.6478150622984,1
1.565,3756.0935002061983,1
1.566,3720.408421966086,1
1.567,3744.781420665246,1
1.568,3751.78685002138,1
1.569,3629.2954100382067,1
1.57,3645.9498558273335,1
1.571,3648.869420114582,1
1.572,3606.9058064667347,1
1.573,3656.738491253368,1
1.574,3578.881766451689,1
1.575,3650.3847690848575,1
1.576,3559.205718084412,1
1.577,3677.5444227831836,1
1.578,3542.828249014568,1
1.579,3484.055116470626,1
1.58,3518.801504075214,1
1.581,3549.035662541186,1
1.582,3437.234355125229,1
1.583,3489.578631840782,1
1.584,3479.3028443831868,1
1.585,3658.671075001563,1
1.586,3581.7468054903297,1
1.587,3548.757867302367,1
1.588,3507.8820521510625,1
1.589,3501.617292505231,1
1.59,3632.332781372991,1
1.591,3550.335513091278,1
1.592,3636.5396648664755,1
1.593,3698.979463240381,1
1.594,3657.9193377737142,1
1.595,3713.3944339262034,1
1.596,3682.7093702606994,1
1.597,3656.642173177916,1
1.598,3720.979096908796,1
1.599,3681.5348034384338,1
1.6,3694.6301063662536,1
1.601,3774.04644854013,1
1.602,3865.169260086287,1
1.603,3880.708463172255,1
1.604,3861.9540693963954,1
1.605,3839.179308643418,1
1.606,3816.985094428645,1
1.607,3926.7197083876586,1
1.608,3825.972964964108,1
1.609,3921.3485740282913,1
1.61,3849.8268110492077,1
1.611,3846.10777607806,1
1.612,3943.6756896383417,1
1.613,3933.8266675591854,1
1.614,3947.5008787493393,1
1.615,3900.6955544649218,1
1.616,3939.566955096377,1
1.617,3944.9209856047946,1
1.618,3906.9563551498713,1
1.619,3915.6381953644,1
1.62,3941.9853966469573,1
1.621,3910.1994525277237,1
1.622,3842.1428361629264,1
1.623,3941.9388495969533,1
1.624,3915.7065352420454,1
1.625,3886.377588754123,1
1.6260000000000001,3787.019651333794,1
1.627,3886.133112945553,1
1.6280000000000001,3851.760058822112,1
1.629,3850.2348847251674,1
1.6300000000000001,3793.3651632049714,1
1.631,3707.0798526147655,1
1.6320000000000001,3720.1188372339425,1
1.633,3731.1933786358168,1
1.6340000000000001,3801.1435016555965,1
1.635,3733.177801900384,1
1.6360000000000001,3685.5984357523357,1
1.637,3741.354231683964,1
1.6380000000000001,3651.247067012139,1
1.639,3663.758056975678,1
1.6400000000000001,3693.0663897502554,1
1.641,3604.9374841747544,1
1.6420000000000001,3584.310969215874,1
1.643,3526.269238422912,1
1.6440000000000001,3645.1899990146117,1
1.645,3531.097855801757,1
1.6460000000000001,3513.5949356577216,1
1.647,3535.778506896679,1
1.6480000000000001,3479.672978429256,1
1.649,3541.1567616567777,1
1.6500000000000001,3588.544889870469,1
1.651,3545.974613810342,1
1.6520000000000001,3528.9362472654,1
1.653,3605.676412043552,1
1.6540000000000001,3553.8161637003577,1
1.655,3519.7651775544186,1
1.6560000000000001,3534.126475113553,1
1.657,3618.79334873301,1
1.6580000000000001,3618.0454375809013,1
1.659,3664.726460172582,1
1.6600000000000001,3610.9317316728034,1
1.661,3662.1668167509774,1
1.6620000000000001,3746.380094173513,1
1.663,3700.252960281904,1
1.6640000000000001,3674.898852161104,1
1.665,3750.2089915810143,1
1.666,3657.171172968185,1
1.667,3900.1315124207918,1
1.668,3805.7488061959316,1
1.669,3752.6287408115522,1
1.67,3822.011822695826,1
1.671,3771.490365539847,1
1.672,3896.759387924425,1
1.673,3804.4279249899214,1
1.674,3889.9723365587893,1
1.675,3895.5355804526957,1
1.676,3766.85609641587,1
1.677,3903.3564141774314,1
1.678,3969.3554429851147,1
1.679,3908.8063884893727,1
1.68,3887.611277580777,1
1.681,3895.9026907307502,1
1.682,4081.1788913294945,1
1.683,3952.9440407619563,1
1.684,4017.510512537948,1
1.685,3943.8798551263076,1
1.686,3927.6185558700427,1
1.687,3995.574289686166,1
1.688,3897.170009880376,1
1.689,4020.507458575903,1
1.69,3796.4118456392316,1
1.691,3931.9179020576767,1
1.692,3848.995902078438,1
1.693,3960.7505663305087,1
1.694,3867.240283088518,1
1.695,3900.124773369143,1
1.696,3862.1376798130927,1
1.697,3793.507011754263,1
1.698,3855.2695493249703,1
1.699,3771.5104445339516,1
1.7,3801.073096029099,1
1.701,3714.8820418959704,1
1.702,3648.0274158289517,1
1.703,3711.2578087902266,1
1.704,3642.364273542699,1
1.705,3749.657074915071,1
1.706,3690.9426384880503,1
1.707,3629.8766306810717,1
1.708,3620.506289081874,1
1.709,3550.3176736317837,1
1.71,3584.9446844361505,1
1.711,3682.6565604089387,1
1.712,3551.457334007129,1
1.713,3506.8622165624042,1
1.714,3580.534421717539,1
1.715,3574.265756386605,1
1.716,3506.4218676566065,1
1.717,3509.4645428834656,1
1.718,3508.253957018473,1
1.719,3564.4980184617602,1
1.72,3606.3202401346703,1
1.721,3621.9904375850665,1
1.722,3627.850519970969,1
1.723,3571.3637732353,1
1.724,3487.5201477477613,1
1.725,3575.522851533962,1
1.726,3618.946962770062,1
1.727,3582.084597241229,1
1.728,3801.3300692540383,1
1.729,3702.8337002321896,1
1.73,3682.5478130849983,1
1.731,3719.262223116616,1
1.732,3700.0062401122295,1
1.733,3817.7931796235803,1
1.734,3719.4692624944005,1
1.735,3668.6634528196346,1
1.736,3821.900639575175,1
1.737,3878.4358825503627,1
1.738,3881.7091327285516,1
1.739,3822.7390422908866,1
1.74,3914.59126819547,1
1.741,3857.5136611783287,1
1.742,3850.169847470926,1
1.743,3879.737397479123,1
1.744,3988.5791383051683,1
1.745,3912.728874218037,1
1.746,3841.456712346971,1
1.747,3875.0958718226116,1
1.748,3887.6254850763053,1
1.749,4060.1845791743526,1
1.75,3915.062125258418,1
1.7510000000000001,3953.9975384832424,1
1.752,3981.0892577781337,1
1.7530000000000001,3875.665216598743,1
1.754,3985.644794650994,1
1.7550000000000001,3839.8724137395175,1
1.756,3869.2750930992747,1
1.7570000000000001,3788.714137764827,1
1.758,3875.2941928843998,1
1.7590000000000001,3835.4333097459057,1
1.76,3864.019631569853,1
1.7610000000000001,3896.1014833425334,1
1.762,3910.665497627399,1
1.7630000000000001,3773.550566367761,1
1.764,3866.4162942668218,1
1.7650000000000001,3754.5448009987253,1
1.766,3830.8216877887203,1
1.7670000000000001,3769.881661773029,1
1.768,3705.856844837169,1
1.7690000000000001,3678.6415291163285,1
1.77,3753.024589226143,1
1.7710000000000001,3642.731489801825,1
1.772,3700.1830502580888,1
1.7730000000000001,3622.212071050342,1
1.774,3617.4133060642384,1
1.7750000000000001,3532.079029320485,1
1.776,3608.672193441604,1
1.7770000000000001,3671.489733258734,1
1.778,3509.156260314889,1
1.7790000000000001,3517.8603162507757,1
1.78,3564.672741443902,1
1.7810000000000001,3610.166595831543,1
1.782,3423.178460632397,1
1.7830000000000001,3547.01029098462,1
1.784,3589.129409898075,1
1.7850000000000001,3559.617465311609,1
1.786,3600.0344064529713,1
1.7870000000000001,3610.9514792866144,1
1.788,3582.6506278206384,1
1.7890000000000001,3476.0303708451156,1
1.79,3576.2116674033878,1
1.7910000000000001,3654.3503555203456,1
1.792,3676.9956830704177,1
1.793,3558.599333001258,1
1.794,3495.075395371855,1
1.795,3642.618846562234,1
1.796,3573.1671270015972,1
1.797,3702.731433894313,1
1.798,3728.8725385210337,1
1.799,3775.3653434921994,1
1.8,3716.9608322185773,1
1.801,3771.4190365300487,1
1.802,3799.4653239441777,1
1.803,3774.824035390702,1
1.804,3869.308848319816,1
1.805,3848.855728292436,1
1.806,3898.310134407318,1
1.807,3889.322439520166,1
1.808,3814.0199205419435,1
1.809,3914.360497032058,1
1.81,3899.8761620825644,1
1.811,3937.265501972255,1
1.812,3865.5610375141505,1
1.813,3974.580006439852,1
1.814,3919.7844960445696,1
1.815,3906.401632854713,1
1.816,3904.374687572492,1
1.817,3972.8254505976806,1
1.818,4002.325028520412,1
1.819,3962.879308830276,1
1.82,3956.403602691779,1
1.821,3951.153705706446,1
1.822,3917.7357104105517,1
1.823,3815.979501754115,1
1.824,3950.278458927179,1
1.825,3875.440466204722,1
1.826,3844.687524585381,1
1.827,3919.968998159526,1
1.828,3849.474061854249,1
1.829,3717.352236635559,1
1.83,3821.9971786452775,1
1.831,3808.6809674244714,1
1.832,3850.6515440584726,1
1.833,3765.2786406553923,1
1.834,3683.5902765471633,1
